,listing_id,latitude,longitude
101761,6829776,40.7612,-73.9978
101764,6925230,40.7258,-73.9798
101765,6888802,40.8006,-73.9377
101767,6859257,40.7721,-73.9479
101768,6921931,40.7723,-73.953
101769,6866673,40.7816,-73.9822
101772,6883514,40.7218,-73.8559
101774,6884234,40.7297,-73.9832
101778,6820261,40.7787,-73.9836
101780,6813298,40.7586,-73.9838
101785,6829285,40.7263,-73.9847
101786,6827393,40.7573,-73.968
101788,6851441,40.7791,-73.9448
10179,7118945,40.7111,-74.0055
101795,6930907,40.7756,-73.9846
101796,6915801,40.6005,-73.9955
101797,6826504,40.7937,-73.9761
101798,6920609,40.8544,-73.9307
101799,6905691,40.701,-73.9183
101803,6855130,40.8004,-73.9405
101804,6853046,40.6907,-73.9216
101805,6856621,40.704,-74.0078
101807,6827302,40.7489,-73.9765
101808,6901273,40.7121,-74.0086
101809,6866671,40.791,-73.9716
10181,7158400,40.8417,-73.9359
101812,6816207,40.7754,-73.9502
101813,6834707,40.7055,-74.0102
101814,6878396,40.7481,-73.9564
101816,6857537,40.6531,-73.9504
101822,6823459,40.7133,-73.94
101823,6943685,40.753,-73.9958
101824,6815715,40.7613,-73.9998
101826,6825212,40.7369,-73.979
101829,6896813,40.7089,-74.0145
101830,6851301,40.8224,-73.9435
101832,6863669,40.7655,-73.9618
10184,7199734,40.7111,-74.0055
101846,6855238,40.7382,-74.0006
101848,6849856,40.7074,-74.0069
101849,6866594,40.7679,-73.9241
101850,6874406,40.7276,-74.0002
101852,6838696,40.7766,-73.9449
101853,6861770,40.7437,-73.9851
101855,6942579,40.7656,-73.9857
101858,6839157,40.7667,-73.9559
101859,6876669,40.8676,-73.892
101862,6927179,40.7677,-73.9929
101863,6909918,40.6778,-73.9592
101865,6856076,40.7463,-73.9773
101868,6859234,40.8067,-73.9527
101869,6836925,40.7062,-74.0099
101871,6824009,40.7856,-73.9763
101872,6918605,40.7015,-73.904
101875,6941463,40.7084,-74.0151
101877,6820440,40.7324,-74.0081
101879,6888838,40.7137,-74.0097
101882,6909302,40.79,-73.9418
101883,6900356,40.7283,-73.9839
10189,7182271,40.7299,-73.9826
101890,6946199,40.8031,-73.957
101893,6859066,40.7352,-73.9955
101895,6817718,40.7443,-73.9912
101896,6836674,40.7348,-73.9817
101897,6840710,40.7056,-74.0139
101899,6831931,40.7344,-73.9823
1019,7146106,40.7601,-73.99
101904,6822605,40.7761,-73.9541
101905,6829173,40.7084,-74.0057
101908,6927350,40.7656,-73.9886
10191,7108463,40.7549,-73.969
101920,6932572,40.7317,-73.9821
101921,6838881,40.7254,-73.9879
101926,6904514,40.7077,-74.0166
101927,6897346,40.7215,-73.9931
101932,6825298,40.7521,-73.9689
101933,6850394,40.7257,-74.0028
101934,6873901,40.8008,-73.965
101936,6830734,40.7968,-73.9486
101942,6894912,40.8479,-73.942
101943,6856421,40.7752,-73.952
101944,6865813,40.8713,-73.9148
101947,6886192,40.7575,-73.9626
101949,6879483,40.7318,-73.9875
101950,6860609,40.716,-74.0148
101951,6818549,40.7571,-73.9647
101952,6829423,40.7399,-74.0036
101953,6846067,40.7672,-73.968
101955,6817926,40.7926,-73.968
101956,6938977,40.6347,-73.9869
101964,6939998,40.6876,-73.998
101966,6891121,40.7329,-74.0075
101971,6921970,40.708,-74.0149
101972,6863848,40.678,-73.9909
101973,6841246,40.645,-73.9794
101975,6921569,40.787,-73.9741
101977,6890934,40.7268,-74.0315
101978,6931310,40.7233,-73.8058
101980,6900235,40.644,-73.9749
101982,6941385,40.8231,-73.9539
101984,6872787,40.6717,-73.955
101985,6867573,40.7442,-73.8925
101986,6925910,40.7458,-74.0021
101988,6843943,40.7631,-73.9581
101989,6942867,40.7773,-73.9469
101992,6859205,40.7396,-74.0035
101993,6859714,40.7047,-74.0076
101994,6849714,40.7585,-73.9618
101995,6869426,40.8454,-73.939
101996,6858909,40.7568,-73.9982
101997,6933163,40.7928,-73.9659
101999,6930215,40.7704,-73.9566
102,7204899,40.7633,-73.9932
1020,7162304,40.7744,-73.9789
102006,6939030,40.7071,-74.0094
102008,6939285,40.7728,-73.9502
102013,6871696,40.771,-73.9505
102025,6881916,40.6938,-73.9925
102027,6874390,40.7388,-74.0019
102029,6907652,40.7448,-73.9253
102033,6833382,40.7562,-73.9968
102048,6841965,40.7645,-73.984
102049,6868969,40.7872,-73.9758
102053,6919616,40.7606,-73.9963
102054,6867883,40.7619,-73.9854
102055,6843101,40.7301,-73.9927
102057,6821424,40.7976,-73.968
102059,6886110,40.72,-73.9959
10206,7163872,40.7316,-73.9839
102060,6861561,40.7489,-73.9765
102063,6833236,40.7057,-73.9146
102064,6841639,40.7269,-73.9786
102065,6942690,40.708,-74.0149
102073,6896228,40.7327,-73.8638
102079,6906719,40.77,-73.9838
10208,7121446,40.7568,-73.9935
102080,6930152,40.7704,-73.9566
102086,6948226,40.7787,-73.9826
102087,6838639,40.7295,-73.9773
102088,6833816,40.7207,-73.9856
10209,7209424,40.7743,-73.9789
102099,6857304,40.7568,-73.9982
1021,7138891,40.7804,-73.9794
10210,7138023,40.7235,-74.0032
102100,6858085,40.7727,-73.9592
102101,6854497,40.7297,-73.9753
102102,6860505,40.7314,-73.9864
102104,6925365,40.7276,-74.0001
102105,6859967,40.796,-73.9742
102106,6924960,40.7701,-73.9838
102108,6933329,40.723,-73.9829
10211,7119944,40.7358,-73.9859
102110,6816960,40.7336,-73.9923
102112,6946312,40.7237,-73.9416
102114,6849766,40.7077,-74.0097
102116,6900489,40.777,-73.9886
102118,6901995,40.724,-73.9839
102119,6924901,40.761,-74.0002
102120,6922766,40.7639,-73.981
102121,6833393,40.7928,-73.9737
102123,6929067,40.7291,-73.9895
102124,6883676,40.7611,-73.9989
102126,6919911,40.723,-73.983
102127,6848283,40.7468,-73.9735
10213,7174655,40.7816,-73.9822
102130,6938009,40.6886,-73.9915
102133,6945303,40.7656,-73.9885
102136,6849694,40.7412,-73.9772
102142,6868101,40.8198,-73.9578
102145,6892899,40.7278,-73.9999
102147,6924947,40.73,-73.9864
102149,6946994,40.708,-74.0149
10215,7183202,40.7081,-74.0065
102151,6878177,40.7617,-73.9617
102154,6875767,40.7032,-73.9914
102155,6919164,40.8476,-73.9325
102156,6845887,40.7452,-73.918
102158,6935758,40.7793,-73.9528
102159,6818535,40.7378,-74.0084
10216,7162079,40.7612,-73.9978
102164,6909236,40.7553,-73.9678
102166,6874957,40.7482,-73.9786
102168,6925084,40.7601,-73.9901
10217,7136186,40.7802,-73.9504
102172,6869800,40.7454,-73.9776
102175,6848431,40.7769,-73.9467
102176,6948036,40.7733,-73.9814
102177,6833571,40.7449,-73.9569
102178,6892591,40.708,-74.002
102181,6936720,40.7299,-73.9819
102185,7389395,40.7219,-73.9919
102188,6941477,40.7535,-73.9648
102189,6838551,40.8493,-73.9361
10219,7168350,40.7711,-73.9113
102193,6935104,40.7324,-73.9875
102195,6864356,40.7692,-73.9525
102197,6878413,40.7645,-73.984
102198,6882522,40.7479,-74.0031
1022,7145131,40.7456,-74.0053
102200,6833960,40.797,-73.9362
102203,6913043,40.7281,-73.9868
102204,6938965,40.7478,-73.9758
10221,7178215,40.7618,-73.9497
102210,6914828,40.7751,-73.9481
102211,6870674,40.7645,-73.9833
102216,6918319,40.721,-73.9885
102222,6861620,40.7723,-73.9542
102224,6925359,40.7677,-73.9616
102225,6825293,40.7227,-73.9836
102229,6867527,40.6907,-73.9216
102230,6918080,40.7015,-73.904
102231,6916596,40.7319,-73.9817
102232,6900389,40.7843,-73.9503
102236,6905919,40.7677,-73.9916
10224,7108756,40.69,-73.9919
102240,6862031,40.715,-73.9917
102241,6891868,40.6808,-73.9374
102243,6859853,40.767,-73.9841
102245,6885722,40.762,-73.9636
102248,6872228,40.7536,-73.9739
102253,6948388,40.7334,-74.0047
102254,6868772,40.7237,-74.0049
102255,6916294,40.7833,-73.9511
102256,6868213,40.7568,-73.9982
10226,7221945,40.7785,-73.9759
102262,6909599,40.7998,-73.9686
102263,6893916,40.8144,-73.9367
102266,6826364,40.7614,-73.9824
102268,6833164,40.7207,-73.9801
102270,6851741,40.78,-73.949
102273,6908291,40.753,-73.9695
102274,6818149,40.8254,-73.9525
102278,6924583,40.7673,-73.9866
102279,6934022,40.8466,-73.9348
102288,6889371,40.7633,-73.9849
10229,7176559,40.7226,-73.9949
102291,6836231,40.7703,-73.9635
102292,6915246,40.7459,-73.9564
102293,6903392,40.7838,-73.9535
102297,6851870,40.8198,-73.9578
1023,7109739,40.7397,-73.9817
10230,7215672,40.7548,-73.9944
102302,6910628,40.7796,-73.9493
102303,6819784,40.7554,-73.9867
102306,6815198,40.7431,-73.9792
102309,6831273,40.8325,-73.9436
10231,7120160,40.8198,-73.9578
102311,6939827,40.7359,-73.8545
102313,6924444,40.7538,-73.974
102314,6935678,40.7084,-74.0066
102317,6860943,40.7621,-73.9956
102318,6911209,40.7641,-73.9079
10232,7188156,40.776,-73.9839
102321,6920453,40.7288,-74.003
102325,6878240,40.7797,-73.9476
102326,6835461,40.7808,-73.9168
102327,6866527,40.8587,-73.9303
102328,6843500,40.7617,-73.9931
102329,6940041,40.7701,-73.9067
102332,6927464,40.761,-73.9992
102333,6874479,40.7331,-74.0059
102334,6865150,40.779,-73.9461
102337,6878700,40.7417,-73.9818
102338,6947256,40.7056,-74.0162
102339,6925920,40.7767,-73.9504
10234,7223091,40.7228,-74.0005
102342,6840329,40.7735,-73.9508
102345,6929701,40.7656,-73.9885
102347,6826030,40.7528,-74.0032
102349,6823395,40.7304,-73.9829
10235,7114001,40.7318,-74.0
102352,6898796,40.7615,-73.9662
102357,6860985,40.7606,-73.9963
102360,6896162,40.7705,-73.95
102362,6907175,40.7388,-74.0018
102366,6945948,40.7902,-73.9678
102367,6894421,40.7437,-73.9585
102369,6932224,40.7075,-74.0123
10237,7099220,40.7645,-73.984
102370,6921700,40.7804,-73.9462
102376,6881161,40.7663,-73.9784
102379,6932640,40.7288,-74.003
102381,6939138,40.8549,-73.9312
102382,6930349,40.7606,-73.9994
102386,6833956,40.6602,-73.9851
102390,6946128,40.7593,-73.9962
102391,6913694,40.7069,-74.0103
102394,6856554,40.8328,-73.9433
102395,6861037,40.7898,-73.9744
1024,7121138,40.8362,-73.9459
102401,6897675,40.771,-73.9505
102405,6884357,40.7078,-74.0138
102409,6911994,40.7489,-73.9765
102416,6910872,40.7397,-73.9817
102418,6922798,40.8163,-73.9416
102421,6932475,40.7191,-74.0109
102422,6928765,40.8333,-73.9445
102424,6920428,40.7967,-73.9623
102425,6834170,40.7385,-73.8788
102427,6944754,40.8821,-73.8986
102430,6876778,40.7596,-73.9891
102433,6817206,40.7695,-73.9561
102434,6822972,40.7389,-73.9818
102435,6825966,40.7604,-73.9955
102437,6907393,40.7548,-73.9944
102438,6855533,40.7111,-74.0055
102440,6853938,40.7445,-74.0
102442,6877136,40.7067,-74.0072
102446,6870336,40.7436,-73.9919
102447,6884727,40.706,-74.0088
102453,6867872,40.7395,-73.9814
102458,6843790,40.7413,-73.9781
102461,6856260,40.739,-73.9821
102462,6899131,40.7723,-73.953
102467,6815657,40.7959,-73.9495
102473,7309872,40.7453,-73.9844
102474,6928080,40.6802,-73.9092
102475,6883457,40.7514,-73.9864
10248,7111593,40.774,-73.9531
102481,6866517,40.759,-73.965
102483,6852025,40.8438,-73.9401
102485,6935167,40.7239,-73.9901
102489,6892531,40.7593,-73.9959
102490,6832898,40.7739,-73.9478
102493,6848226,40.6633,-73.9824
102494,6901482,40.708,-74.0149
102495,6864419,40.7057,-74.0085
102496,6845041,40.7862,-73.944
102497,6927112,40.7178,-73.9906
102498,6939515,40.7387,-74.0019
102499,6911735,40.7514,-73.9866
1025,7119893,40.7859,-73.9755
10250,7239578,40.8019,-73.9637
102502,6907917,40.7796,-73.9528
102503,6921108,40.7297,-73.9832
102508,6924192,40.7074,-74.0122
102509,6931824,40.7363,-73.9794
10251,7210427,40.7715,-73.993
102514,6886513,40.7216,-73.9927
102519,6909928,40.7005,-73.8811
102521,6896100,40.7332,-74.0047
102522,6939867,40.745,-74.0011
102524,6922201,40.7368,-74.0075
102525,6817997,40.7582,-73.9906
102529,6900900,40.6941,-73.9829
10253,7116367,40.7288,-74.0031
102533,6947582,40.7901,-73.9747
102534,6941419,40.8354,-73.9392
102538,6878036,40.7182,-74.0148
102539,6819076,40.7664,-73.9563
102540,6885124,40.7665,-73.9606
102545,6927886,40.7696,-73.9567
102546,6871267,40.7818,-73.9526
102547,6836663,40.7746,-73.99
102548,6873776,40.7452,-73.9916
10255,7172297,40.7215,-73.9566
102550,6815694,40.7482,-74.0051
102553,6899581,40.7586,-73.9938
102555,6844429,40.7652,-73.9897
102556,6837859,40.7634,-73.9638
102559,6834674,40.7062,-74.0095
10256,7186128,40.7739,-73.9478
102561,6844982,40.7422,-73.9824
102565,6868602,40.7102,-74.0107
102569,6842106,40.7528,-73.9709
102571,6886202,40.7759,-73.9528
102572,6856287,40.7739,-73.9528
102575,6874683,40.7974,-73.9708
102576,6872100,40.764,-73.98
102580,6854990,40.7888,-73.9549
102581,6845677,40.5845,-73.9325
102586,6874395,40.7387,-74.0092
102587,6917173,40.8699,-73.9172
102588,6852485,40.7447,-73.9741
102589,6872706,40.7862,-73.9423
102591,6938886,40.803,-73.9664
1026,7180107,40.7612,-73.9978
10260,7233886,40.6895,-73.9566
102604,6933034,40.769,-73.9289
102606,6875578,40.7845,-73.9503
102607,6923128,40.7989,-73.9535
102609,6847214,40.7482,-73.9808
102610,6912787,40.6874,-73.9449
102613,6832923,40.7192,-73.9828
102614,6850909,40.7321,-74.0028
102617,6937118,40.7385,-73.9948
10262,7510966,40.7109,-74.0056
102622,6938105,40.7301,-73.9927
102624,6917866,40.7635,-73.9848
102631,6903585,40.7638,-73.9891
102633,6908214,40.7664,-73.9863
102634,6821491,40.7588,-73.9918
102635,6813836,40.7301,-73.9927
102641,6849930,40.7227,-73.9891
102644,6935233,40.6778,-73.9635
102646,6868838,40.839,-73.9271
102647,6899097,40.7796,-73.9493
102649,6901114,40.7401,-73.9887
10265,7215001,40.7427,-73.9957
102650,6924648,40.7983,-73.9631
102651,6932728,40.7317,-73.9821
102652,6831617,40.7245,-73.9895
102656,6882949,40.7166,-74.0107
102658,6934516,40.7555,-73.8243
10266,7146743,40.6847,-74.0007
102660,6908242,40.7406,-73.9809
102662,6844206,40.7608,-73.9861
102663,6861643,40.7231,-74.0044
102664,6894710,40.7571,-73.9647
102665,6929989,40.746,-73.9548
102667,6861213,40.7494,-73.9882
102668,6854616,40.8209,-73.9436
10267,7191569,40.7298,-74.0005
102671,6841697,40.7562,-73.9968
102673,6857698,40.7391,-73.9936
102674,6938079,40.7056,-73.9209
102675,6918882,40.7471,-73.9723
102676,6904881,40.8234,-73.9457
102678,6816812,40.7459,-73.9564
102680,6912925,40.6862,-73.927
102681,6888032,40.762,-73.9636
102683,6882278,40.6461,-73.9617
102684,6856440,40.7112,-73.9465
102685,6828260,40.7262,-74.0037
102688,6871759,40.7516,-73.969
102689,6936825,40.7177,-73.9984
102692,6934311,40.7572,-73.9649
102693,6895662,40.7431,-73.9978
1027,7197581,40.7444,-73.9806
10270,7120085,40.7651,-73.9874
102701,6928971,40.7462,-73.9757
102702,6895369,40.6619,-73.9873
102705,6845062,40.7703,-73.9592
102707,6944079,40.7229,-74.004
102709,6849059,40.7248,-73.9885
102714,6869360,40.6887,-73.9851
102716,6899424,40.7784,-73.9523
102717,6934582,40.7331,-74.0055
10272,7105736,40.6895,-73.9095
102721,6841021,40.7257,-74.0028
102722,6840597,40.7066,-74.0118
102723,6874769,40.7088,-74.0059
102729,6820252,40.7553,-73.9955
10273,7226484,40.7182,-74.0148
102731,6852094,40.7739,-73.9529
102732,6877867,40.7218,-73.8559
102736,6909299,40.7424,-73.9823
102745,6835317,40.7419,-73.9949
102747,6834875,40.7759,-73.9528
102750,6845462,40.7766,-73.9467
102752,6819205,40.8439,-73.9413
102754,6832855,40.7075,-74.0059
102755,6852235,40.7121,-74.0086
102756,6859573,40.7291,-74.2224
102757,6886049,40.7085,-74.0165
102758,6895781,40.746,-73.9754
102759,6897548,40.7975,-73.934
10276,7186904,40.6072,-73.9849
102762,6829018,40.8062,-73.9453
102766,6833795,40.7618,-73.9921
10277,7187573,40.7334,-74.0047
102771,6878375,40.7083,-74.0061
102780,6905138,40.8026,-73.9655
102781,6833295,40.7306,-74.0092
102783,6899175,40.7645,-73.984
102784,6945934,40.7045,-74.0089
102786,6902861,40.7771,-73.9445
102787,6820146,40.6879,-73.9999
10279,7102487,40.7521,-73.9702
102790,6861212,40.7176,-73.9531
102792,6892229,40.7514,-73.9862
102794,6860187,40.7095,-73.8302
102795,6881131,40.7199,-73.9973
10280,7099982,40.773,-73.9571
102802,6915052,40.69,-73.9919
102803,6899718,40.7601,-73.9901
102805,6886563,40.8161,-73.942
102807,6943370,40.7779,-73.9515
102809,6815013,40.8208,-73.9558
10281,7172092,40.8299,-73.9415
102810,6846617,40.7074,-74.0122
102813,6923056,40.7468,-73.8819
102814,6841704,40.7682,-73.9606
102815,6915624,40.7766,-73.9462
102822,6888898,40.7187,-73.9855
102823,6894319,40.7445,-73.9949
102827,6914800,40.7098,-74.0091
102830,6942985,40.7777,-73.9561
102832,6870922,40.764,-73.98
102836,6844890,40.7709,-73.9917
102838,6870779,40.7412,-73.9772
102840,6901217,40.7571,-73.9647
102844,6813365,40.7477,-73.994
102846,6818581,40.7803,-73.9496
102848,6892545,40.7565,-73.9973
102849,6889634,40.7413,-73.9825
10285,7194522,40.7073,-74.0046
102851,6936542,40.7098,-74.0179
102853,6872638,40.7228,-73.9846
102859,6917456,40.7827,-73.9461
10286,7196307,40.8457,-73.9401
102860,6841760,40.8234,-73.9406
102862,6909253,40.7182,-73.9639
102864,6868478,40.7465,-73.9771
102866,6943504,40.7444,-73.9754
10287,7132790,40.7612,-73.9879
102870,6878586,40.7365,-74.0078
102872,6813410,40.7388,-74.0018
102873,6906038,40.7618,-73.9497
102875,6941010,40.6968,-73.9829
102878,6856800,40.7489,-73.9765
102879,6875051,40.655,-73.9762
102881,6854187,40.7611,-73.9504
102882,6879516,40.7081,-74.0013
102883,6877765,40.7035,-73.9897
102885,6876706,40.8257,-73.9523
102886,6919035,40.7067,-74.0072
102892,6870855,40.7239,-73.9901
102896,6903948,40.7332,-73.996
102899,6868286,40.7586,-73.9838
102900,6859918,40.7359,-74.0056
102904,6851351,40.7803,-73.9466
102905,6829044,40.7863,-73.971
102907,6901012,40.7056,-74.0162
102908,6824212,40.7928,-73.9748
102909,6913896,40.7274,-73.9898
10291,7178150,40.7522,-73.9702
102912,6916518,40.7681,-73.9527
102926,6900649,40.8031,-73.957
102929,6927319,40.7487,-73.9425
102932,6932103,40.7806,-73.9489
102936,6877308,40.7857,-73.9498
102937,6839023,40.7677,-73.9916
102943,6840675,40.6905,-73.9668
102944,6884045,40.7694,-73.9509
102948,6874361,40.7216,-73.9819
102949,6838807,40.775,-73.9512
102950,6838394,40.7479,-73.9739
102951,6842572,40.7437,-73.9847
102957,6922407,40.7301,-74.0003
102958,6847144,40.7442,-73.9986
102961,6820341,40.7411,-73.9758
102963,6874720,40.7261,-73.8486
102967,6910520,40.7454,-73.9776
10297,7092533,40.7538,-73.974
102973,6941253,40.7539,-73.9677
102975,6928092,40.7055,-74.0105
102976,6931057,40.7769,-73.9456
102977,6928806,40.7252,-73.9942
10298,7230856,40.733,-74.0056
102980,6890418,40.8034,-73.9545
102982,6889093,40.7959,-73.9742
102984,6837640,40.7068,-73.9906
102986,6834528,40.7559,-73.9658
102990,6906933,40.7389,-73.9878
102992,6941641,40.7602,-73.9689
102994,6930277,40.7761,-73.963
102998,6920398,40.7081,-74.0065
1030,7146503,40.7993,-73.9625
103000,6923412,40.6905,-73.9668
103001,6832413,40.7436,-73.9727
103005,6926324,40.7803,-73.9533
103006,6812223,40.7659,-73.9315
10301,7188818,40.7645,-73.984
103010,6940063,40.7436,-73.9727
103012,6908536,40.7647,-73.9914
103014,6848131,40.7104,-73.9486
103017,6922515,40.7262,-73.9843
10302,7147030,40.7216,-73.857
103021,6817982,40.7073,-74.0175
103023,6873057,40.7797,-73.9827
103026,6837386,40.7452,-73.9916
103027,6900007,40.7568,-73.9982
103028,6819559,40.8032,-73.9569
103029,6960754,40.7938,-73.969
103031,6826076,40.722,-73.9819
103032,6935768,40.7601,-73.9901
103036,6816844,40.7466,-73.9779
103038,6872943,40.7081,-74.0065
103039,6893694,40.7053,-74.0161
103041,6913663,40.6782,-73.9191
103042,7526991,40.7782,-73.9482
103048,6821763,40.7481,-73.9564
103051,6918871,40.7974,-73.9706
103052,6813824,40.7965,-73.9619
103056,6924351,40.7651,-73.9866
103057,6869035,40.7488,-73.977
10306,7104208,40.8113,-73.9462
103061,6854375,40.7177,-73.9984
103062,6833611,40.733,-73.9881
103064,6887582,40.7575,-73.9626
103066,6830229,40.7734,-73.9544
103069,6833970,40.7287,-73.9856
103071,6946446,40.8292,-73.9406
103072,6846023,40.7301,-73.9927
103074,6922653,40.7633,-73.9628
103076,6883576,40.7328,-74.0089
103077,6903142,40.6123,-74.0321
103078,6874225,40.706,-74.0098
10308,7211338,40.7541,-73.9663
103080,6816028,40.7601,-73.99
103084,6879508,40.7113,-74.0176
103085,6900059,40.7326,-73.9749
103087,6921800,40.7487,-73.9901
103093,6932567,40.7399,-74.0036
103099,6869612,40.7695,-73.9603
1031,7165066,40.7753,-73.9475
10310,7223613,40.7113,-74.0176
103100,6880744,40.7925,-73.9401
103103,6934348,40.7176,-73.9531
103106,6816970,40.7091,-74.0055
103111,6832089,40.7817,-73.9497
103113,6907588,40.773,-73.9506
103114,6908854,40.7405,-73.9996
103116,6862222,40.691,-73.9976
103117,6813115,40.7233,-73.9884
103119,6824864,40.7675,-73.9901
103120,6830350,40.7324,-73.9875
103123,6926558,40.7677,-73.9834
103125,6878951,40.718,-74.0112
103126,6835783,40.7795,-73.9501
103128,6939939,40.8476,-73.9372
103130,6855156,40.7449,-73.9779
103132,6837610,40.7679,-73.9241
103136,6886842,40.7111,-74.0055
103138,6860081,40.7716,-73.9506
10314,7167184,40.7404,-73.929
103142,6852515,40.7856,-73.9763
103145,6856123,40.8157,-73.9368
103146,6941271,40.7568,-73.9982
103149,6812154,40.7976,-73.968
103153,6934993,40.7801,-73.9544
103154,6851205,40.7248,-73.9922
103155,6946387,40.7488,-73.977
103157,6818931,40.8015,-73.9668
10316,7223215,40.7475,-73.9779
103160,6833550,40.7465,-73.9803
